Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
0.0487951142756016,0.07178968298864034,0.04335742214891327,0.026583000545955214,0.023443461733929024,0.003108945346431349,-0.006271350887813125,0.020319323296768596,0.003108945346431349,0.021804880582525114,0.02278968905921559,0.030241363150692174,0.0360367665394935,0.08024256727724752
-0.028565632658755488,-0.04627901649034572,-0.04554460749262997,-0.03160718938703713,0.006589387038090432,-0.014538659552939611,0.0019621278214015936,-0.005685490839528666,-0.0057061456896617905,-0.009912230072101505,-0.02416110648596908,-0.009912230072101505,-0.01309083258881942,-0.03501159402291787
-0.02381320331506735,0.05616074652442171,0.0212024280666102,0.021994070001172126,0.01933013715026575,0.014664092888476265,0.009768381158037952,-0.020454032269450168,0.01286991113873512,0.02095052851354963,-0.020454032269450168,0.033710841007576466,-0.014718035906169293,-0.0005788985719198073
0.04365533450580153,-0.014868448033121323,-0.03753688970806517,-0.02038508789310756,0.021088358319984932,0.0011722992240802785,0.010415910344586499,0.03013779071230956,0.0011722992240802785,-0.009244599693387182,0.03439155623134996,-0.009244599693387182,0.00376452352860583,-0.04781070242052163
-0.03707236664879185,-0.03507183789390818,-0.021246978333313928,-0.027422235874323655,-0.02036505267557871,-0.026316954597124853,-0.011879285370773448,-0.030671350992586263,0.0019046477579702408,0.0184812423051615,-0.031015462806240512,0.0184812423051615,-0.028517014278587462,-0.013341903607201904
-0.017720149290582275,-0.01283160083557447,0.05569693375423468,0.019390497219719624,-0.01704056610410324,0.006757368668775734,0.007494119930089564,-0.012208128311865605,-0.0008054541223709496,0.0012026786921082212,-0.0263893747072303,0.007844674624731339,0.03183441060051872,0.05882243069951784
-0.048401142279282425,-0.023711395263153773,-0.032969006449539075,-0.02054984487017362,-0.015430530138739242,-0.021008285774168214,-0.011723813095140341,-0.016362676243731843,-0.005664151365949475,-0.0039695321634055595,-0.03168022780614774,-0.01321149030221743,-0.015483851059422186,-0.04193602609524899
-0.018600476263691903,0.0008532077274866038,-0.01680960805123553,0.00028569151154174877,-0.01173529118551301,0.005199586107709947,0.011262350979061878,-0.002690881971943325,0.00465145108754729,0.010482348956077827,-0.006841734342078208,0.010482348956077827,0.0029733726956626856,-0.04131670807668256
-0.04813787301456266,-0.026532910265427805,-0.035461787038063394,-0.03436243323726753,-0.02187765364916801,-0.011614337226397844,0.0016859562711008776,-0.026396954324217306,-0.009366763749134517,-0.012049096663812438,-0.026396954324217306,-0.017797286565618384,-0.01940430228804333,-0.03195970569975162
0.023393486089367845,-0.019733854233407375,0.05548513408433462,0.015936311395764815,0.004060545751073746,0.010238985756789424,-0.014345501505567862,-0.005445782427575749,-0.0017103692025169325,-0.02749089506665309,0.02718212678420115,-0.02749089506665309,0.02167015718807132,-0.022468427567294967
-0.03968142219680551,-0.030606425531334608,0.00647572915783945,-0.028007085795164352,-0.03056063129578961,-0.014984491102036935,-0.0034164186276061832,-0.02555392511464861,0.0007796482329558692,-0.023151711110228332,-0.02555392511464861,-0.036193570121592814,-0.018882637016222215,-0.03939021643350857
